YEAR,TEAM NO,TEAM ID,TEAM,SEED,ROUND,CONF,CONF ID,SEED_PAKE,SEED_PAKE RANK,SEED_PASE,SEED_PASE RANK,SEED_GAMES,SEED_W,SEED_L,SEED_WIN%,SEED_R64,SEED_R32,SEED_S16,SEED_E8,SEED_F4,SEED_F2,SEED_CHAMP,SEED_TOP2,SEED_CHAMP%,PROG_PAKE,PROG_PAKE RANK,PROG_PASE,PROG_PASE RANK,PROG_GAMES,PROG_W,PROG_L,PROG_WIN%,PROG_R64,PROG_R32,PROG_S16,PROG_E8,PROG_F4,PROG_F2,PROG_CHAMP,PROG_TOP2,PROG_F4%,PROG_CHAMP%,CONF_PAKE,CONF_PAKE RANK,CONF_PASE,CONF_PASE RANK,CONF_GAMES,CONF_W,CONF_L,CONF_WIN%,CONF_R64,CONF_R32,CONF_S16,CONF_E8,CONF_F4,CONF_F2,CONF_CHAMP,CONF_TOP2,CONF_CHAMP%
2011,219,176,Saint Peter's,14,64,MAAC,16,-6.9,13,-2.3,12,72,8,64,0.111,64,8,0,0,0,0,0,0,0.005,2.6,23.0,2.6,23.0,6.0,3.0,3.0,0.5,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.002,0.0,1.8,7,2.2,9,20,5,15,0.25,15,3,1,1,0,0,0,0,0.0
2011,218,179,San Diego St.,2,16,MWC,20,-6.8,12,-9.9,15,202,139,63,0.688,64,57,41,26,11,3,1,64,0.9740000000000001,0.8,45.0,1.1,39.0,24.0,13.0,11.0,0.542,11.0,6.0,4.0,1.0,1.0,1.0,0.0,1.0,0.473,0.10400000000000001,-12.5,32,-15.6,31,65,23,42,0.354,42,14,6,1,1,1,0,1,0.185
2011,217,192,St. John's,6,64,BE,8,-19.6,16,-20.3,16,111,47,64,0.423,64,32,10,5,0,0,0,0,0.299,-1.3,201.0,-1.7,206.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.002,-0.6,19,-7.3,30,232,140,92,0.603,98,63,34,19,12,6,6,23,0.9520000000000001
2011,216,196,Syracuse,3,32,BE,8,6.6,3,4.3,3,185,122,63,0.659,64,56,38,19,5,3,1,0,0.794,5.6,6.0,4.7,10.0,31.0,21.0,10.0,0.677,10.0,9.0,7.0,3.0,2.0,0.0,0.0,2.0,0.698,0.20800000000000002,-0.6,19,-7.3,30,232,140,92,0.603,98,63,34,19,12,6,6,23,0.9520000000000001
2011,215,198,Temple,7,32,A10,1,3.2,6,2.6,7,123,60,63,0.488,64,39,12,4,3,1,1,0,0.217,-2.6,227.0,-3.6,234.0,9.0,2.0,7.0,0.222,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.013999999999999999,-1.5,24,-5.8,29,80,32,48,0.4,48,23,7,2,0,0,0,0,0.09
2011,214,199,Tennessee,9,64,SEC,28,-1.3,10,2.6,8,106,42,64,0.396,64,31,5,4,2,0,0,0,0.12300000000000001,-2.0,215.0,-0.3,154.0,27.0,16.0,11.0,0.593,11.0,8.0,6.0,2.0,0.0,0.0,0.0,3.0,0.7509999999999999,0.239,2.7,6,4.4,6,193,111,82,0.575,83,51,30,19,8,2,1,14,0.879
2011,213,200,Texas,4,32,B12,7,2.6,7,3.3,5,166,103,63,0.62,64,49,34,11,6,2,1,0,0.7440000000000001,-5.6,240.0,-4.5,238.0,24.0,11.0,13.0,0.458,13.0,7.0,2.0,2.0,0.0,0.0,0.0,2.0,0.6579999999999999,0.171,-11.3,31,-15.9,32,239,139,100,0.582,103,70,34,20,7,5,3,22,0.956
2011,212,201,Texas A&M,7,64,B12,7,3.2,6,2.6,7,123,60,63,0.488,64,39,12,4,3,1,1,0,0.217,0.4,65.0,0.5,66.0,16.0,8.0,8.0,0.5,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.308,0.040999999999999995,-11.3,31,-15.9,32,239,139,100,0.582,103,70,34,20,7,5,3,22,0.956
2011,211,207,UAB,12,68,CUSA,13,4.0,5,2.6,6,99,35,64,0.354,64,26,8,1,0,0,0,0,0.045,0.3,70.0,-0.2,123.0,4.0,1.0,3.0,0.25,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,4.2,4,4.8,4,35,17,18,0.486,18,9,3,2,2,1,0,2,0.319
2011,210,210,UC Santa Barbara,15,64,BW,11,4.1,4,5.4,2,76,12,64,0.158,64,7,4,1,0,0,0,0,0.0,-0.9,183.0,-0.9,182.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,-1.4,23,-0.8,23,18,2,16,0.111,16,2,0,0,0,0,0,0,0.002
2011,209,212,UCLA,7,32,P12,23,3.2,6,2.6,7,123,60,63,0.488,64,39,12,4,3,1,1,0,0.217,4.5,10.0,5.1,8.0,30.0,20.0,10.0,0.667,10.0,9.0,7.0,2.0,2.0,0.0,0.0,2.0,0.7490000000000001,0.263,6.1,2,7.3,3,146,83,63,0.568,63,44,27,9,3,0,0,9,0.665
2011,208,214,UNC Asheville,16,64,BSth,10,-1.1,9,1.2,9,66,2,64,0.03,64,2,0,0,0,0,0,0,0.0,-0.3,151.0,-0.2,138.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,-1.3,22,-1.5,26,14,0,14,0.0,14,0,0,0,0,0,0,0,0.0
2011,207,217,UNLV,8,64,MWC,20,0.9,8,3.5,4,113,49,64,0.434,64,33,7,3,3,3,0,0,0.152,-2.5,222.0,-3.3,230.0,6.0,1.0,5.0,0.167,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.006999999999999999,-12.5,32,-15.6,31,65,23,42,0.354,42,14,6,1,1,1,0,1,0.185
2011,206,218,USC,11,68,P12,23,15.3,2,15.7,1,122,58,64,0.475,64,32,16,6,4,0,0,0,0.11699999999999999,-1.1,193.0,-0.6,174.0,12.0,5.0,7.0,0.417,7.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.209,0.039,6.1,2,7.3,3,146,83,63,0.568,63,44,27,9,3,0,0,9,0.665
2011,205,221,Utah St.,12,64,WAC,32,4.0,5,2.6,6,99,35,64,0.354,64,26,8,1,0,0,0,0,0.045,-3.9,235.0,-3.4,232.0,8.0,1.0,7.0,0.125,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128,0.015,-4.0,29,-3.7,28,19,2,17,0.105,17,2,0,0,0,0,0,0,0.01
2011,204,223,UTSA,16,64,Slnd,29,-1.1,9,1.2,9,66,2,64,0.03,64,2,0,0,0,0,0,0,0.0,0.0,85.0,0.0,84.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,12,0.4,14,16,3,13,0.188,13,3,0,0,0,0,0,0,0.003
2011,203,225,Vanderbilt,5,64,SEC,28,-10.1,15,-1.8,11,136,72,64,0.529,64,38,20,7,5,2,0,0,0.506,-3.4,231.0,-5.0,240.0,6.0,1.0,5.0,0.167,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.018000000000000002,2.7,6,4.4,6,193,111,82,0.575,83,51,30,19,8,2,1,14,0.879
2011,202,226,VCU,11,4,CAA,12,15.3,2,15.7,1,122,58,64,0.475,64,32,16,6,4,0,0,0,0.11699999999999999,-0.4,164.0,-1.1,193.0,18.0,7.0,11.0,0.389,11.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.218,0.025,0.2,16,0.1,16,25,7,18,0.28,18,4,1,1,1,0,0,0,0.011000000000000001
2011,201,228,Villanova,9,64,BE,8,-1.3,10,2.6,8,106,42,64,0.396,64,31,5,4,2,0,0,0,0.12300000000000001,4.8,9.0,4.0,12.0,40.0,29.0,11.0,0.725,13.0,11.0,6.0,4.0,4.0,2.0,2.0,7.0,0.929,0.551,-0.6,19,-7.3,30,232,140,92,0.603,98,63,34,19,12,6,6,23,0.9520000000000001
2011,200,232,Washington,7,32,P12,23,3.2,6,2.6,7,123,60,63,0.488,64,39,12,4,3,1,1,0,0.217,0.7,50.0,1.3,33.0,9.0,5.0,4.0,0.556,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.162,0.027000000000000003,6.1,2,7.3,3,146,83,63,0.568,63,44,27,9,3,0,0,9,0.665
2011,199,235,West Virginia,5,32,BE,8,-10.1,15,-1.8,11,136,72,64,0.529,64,38,20,7,5,2,0,0,0.506,-1.1,194.0,-0.2,142.0,25.0,14.0,11.0,0.56,11.0,7.0,5.0,1.0,1.0,0.0,0.0,1.0,0.642,0.17600000000000002,-0.6,19,-7.3,30,232,140,92,0.603,98,63,34,19,12,6,6,23,0.9520000000000001
2011,198,240,Wisconsin,4,16,B10,6,2.6,7,3.3,5,166,103,63,0.62,64,49,34,11,6,2,1,0,0.7440000000000001,1.5,31.0,2.8,19.0,37.0,23.0,14.0,0.622,14.0,11.0,7.0,2.0,2.0,1.0,0.0,2.0,0.8190000000000001,0.312,1.5,10,4.5,5,250,146,104,0.584,104,76,39,16,10,5,0,20,0.924
2011,197,241,Wofford,14,64,SC,27,-6.9,13,-2.3,12,72,8,64,0.111,64,8,0,0,0,0,0,0,0.005,-1.2,198.0,-0.9,184.0,6.0,1.0,5.0,0.167,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036000000000000004,0.002,-1.2,21,0.1,18,21,5,16,0.238,16,3,1,1,0,0,0,0,0.024
2011,196,244,Xavier,6,64,A10,1,-19.6,16,-20.3,16,111,47,64,0.423,64,32,10,5,0,0,0,0,0.299,4.1,13.0,2.7,20.0,28.0,18.0,10.0,0.643,10.0,9.0,7.0,2.0,0.0,0.0,0.0,2.0,0.519,0.087,-1.5,24,-5.8,29,80,32,48,0.4,48,23,7,2,0,0,0,0,0.09
2010,195,11,Arkansas Pine Bluff,16,64,SWAC,31,-1.1,9,1.2,9,66,2,64,0.03,64,2,0,0,0,0,0,0,0.0,0.0,83.0,0.0,82.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,18,-0.1,20,8,0,8,0.0,8,0,0,0,0,0,0,0,0.0
2010,194,14,Baylor,3,8,B12,7,6.6,3,4.3,3,185,122,63,0.659,64,56,38,19,5,3,1,0,0.794,0.2,79.0,-1.1,191.0,31.0,20.0,11.0,0.645,12.0,9.0,5.0,3.0,1.0,1.0,1.0,2.0,0.825,0.336,-11.3,31,-15.9,32,239,139,100,0.582,103,70,34,20,7,5,3,22,0.956
2010,193,24,Butler,5,2,Horz,14,-10.1,15,-1.8,11,136,72,64,0.529,64,38,20,7,5,2,0,0,0.506,7.0,4.0,8.7,3.0,26.0,17.0,9.0,0.654,9.0,8.0,3.0,2.0,2.0,2.0,0.0,0.0,0.373,0.057,6.0,3,7.9,2,30,13,17,0.433,17,5,2,2,2,2,0,0,0.037000000000000005
2010,192,25,BYU,7,32,MWC,20,3.2,6,2.6,7,123,60,63,0.488,64,39,12,4,3,1,1,0,0.217,-4.6,239.0,-4.0,235.0,11.0,3.0,8.0,0.273,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.316,0.055999999999999994,-12.5,32,-15.6,31,65,23,42,0.354,42,14,6,1,1,1,0,1,0.185
2010,191,30,California,8,32,P12,23,0.9,8,3.5,4,113,49,64,0.434,64,33,7,3,3,3,0,0,0.152,-1.4,203.0,-1.7,207.0,6.0,2.0,4.0,0.333,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08199999999999999,0.01,6.1,2,7.3,3,146,83,63,0.568,63,44,27,9,3,0,0,9,0.665
2010,190,33,Clemson,7,64,ACC,2,3.2,6,2.6,7,123,60,63,0.488,64,39,12,4,3,1,1,0,0.217,-2.2,218.0,-1.6,205.0,12.0,5.0,7.0,0.417,7.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.262,0.035,17.5,1,12.4,1,247,157,90,0.636,95,65,43,25,12,7,5,27,0.953
2010,189,42,Cornell,12,16,Ivy,15,4.0,5,2.6,6,99,35,64,0.354,64,26,8,1,0,0,0,0,0.045,1.1,38.0,1.2,35.0,5.0,2.0,3.0,0.4,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.001,3.1,5,3.8,8,23,8,15,0.348,15,6,2,0,0,0,0,0,0.005
2010,188,50,Duke,1,1,ACC,2,18.5,1,-5.3,14,258,206,52,0.798,64,62,52,38,24,18,12,64,0.9990000000000001,3.1,19.0,1.4,30.0,50.0,37.0,13.0,0.74,15.0,13.0,10.0,7.0,3.0,2.0,2.0,11.0,0.978,0.626,17.5,1,12.4,1,247,157,90,0.636,95,65,43,25,12,7,5,27,0.953
2010,187,51,East Tennessee St.,16,64,ASun,5,-1.1,9,1.2,9,66,2,64,0.03,64,2,0,0,0,0,0,0,0.0,-0.4,153.0,-0.3,152.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.2,13,1.2,11,20,4,16,0.2,16,3,1,0,0,0,0,0,0.005
2010,186,55,Florida,10,64,SEC,28,-8.5,14,-2.6,13,100,36,64,0.36,64,25,7,3,1,0,0,0,0.134,3.4,17.0,5.0,9.0,29.0,19.0,10.0,0.655,10.0,8.0,5.0,5.0,1.0,0.0,0.0,2.0,0.7659999999999999,0.314,2.7,6,4.4,6,193,111,82,0.575,83,51,30,19,8,2,1,14,0.879
2010,185,58,Florida St.,9,64,ACC,2,-1.3,10,2.6,8,106,42,64,0.396,64,31,5,4,2,0,0,0,0.12300000000000001,1.3,34.0,1.2,34.0,19.0,11.0,8.0,0.579,8.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.341,0.046,17.5,1,12.4,1,247,157,90,0.636,95,65,43,25,12,7,5,27,0.953
2010,184,64,Georgetown,3,64,BE,8,6.6,3,4.3,3,185,122,63,0.659,64,56,38,19,5,3,1,0,0.794,-6.2,241.0,-8.4,242.0,10.0,3.0,7.0,0.3,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.387,0.073,-0.6,19,-7.3,30,232,140,92,0.603,98,63,34,19,12,6,6,23,0.9520000000000001
2010,183,67,Georgia Tech,10,32,ACC,2,-8.5,14,-2.6,13,100,36,64,0.36,64,25,7,3,1,0,0,0,0.134,-0.4,163.0,-0.2,141.0,3.0,1.0,2.0,0.333,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.005,17.5,1,12.4,1,247,157,90,0.636,95,65,43,25,12,7,5,27,0.953
2010,182,68,Gonzaga,8,32,WCC,33,0.9,8,3.5,4,113,49,64,0.434,64,33,7,3,3,3,0,0,0.152,3.4,16.0,4.5,11.0,50.0,34.0,16.0,0.68,16.0,15.0,10.0,5.0,2.0,2.0,0.0,6.0,0.9740000000000001,0.687,-2.8,28,0.1,19,70,40,30,0.571,30,20,11,5,2,2,0,6,0.71
2010,181,76,Houston,13,64,CUSA,13,-2.9,11,1.0,10,81,17,64,0.21,64,15,2,0,0,0,0,0,0.006,-1.6,208.0,0.8,56.0,21.0,14.0,7.0,0.667,7.0,6.0,5.0,2.0,1.0,0.0,0.0,3.0,0.8959999999999999,0.478,4.2,4,4.8,4,35,17,18,0.486,18,9,3,2,2,1,0,2,0.319
2010,180,86,Kansas,1,32,B12,7,18.5,1,-5.3,14,258,206,52,0.798,64,62,52,38,24,18,12,64,0.9990000000000001,3.9,14.0,-2.5,220.0,55.0,41.0,14.0,0.745,16.0,16.0,9.0,7.0,4.0,3.0,2.0,12.0,0.988,0.733,-11.3,31,-15.9,32,239,139,100,0.582,103,70,34,20,7,5,3,22,0.956
2010,179,87,Kansas St.,2,8,B12,7,-6.8,12,-9.9,15,202,139,63,0.688,64,57,41,26,11,3,1,64,0.9740000000000001,1.4,32.0,0.3,74.0,22.0,12.0,10.0,0.545,10.0,6.0,3.0,3.0,0.0,0.0,0.0,1.0,0.42700000000000005,0.081,-11.3,31,-15.9,32,239,139,100,0.582,103,70,34,20,7,5,3,22,0.956
2010,178,90,Kentucky,1,8,SEC,28,18.5,1,-5.3,14,258,206,52,0.798,64,62,52,38,24,18,12,64,0.9990000000000001,5.3,8.0,6.6,6.0,44.0,32.0,12.0,0.727,13.0,10.0,8.0,7.0,4.0,2.0,1.0,6.0,0.9690000000000001,0.638,2.7,6,4.4,6,193,111,82,0.575,83,51,30,19,8,2,1,14,0.879
2010,177,94,Lehigh,16,64,Pat,25,-1.1,9,1.2,9,66,2,64,0.03,64,2,0,0,0,0,0,0,0.0,0.5,63.0,0.9,47.0,3.0,1.0,2.0,0.333,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,-2.2,26,-1.4,25,17,1,16,0.059,16,1,0,0,0,0,0,0,0.001
2010,176,102,Louisville,9,64,BE,8,-1.3,10,2.6,8,106,42,64,0.396,64,31,5,4,2,0,0,0,0.12300000000000001,1.8,27.0,3.5,16.0,31.0,22.0,9.0,0.71,10.0,7.0,6.0,5.0,2.0,1.0,1.0,3.0,0.899,0.48700000000000004,-0.6,19,-7.3,30,232,140,92,0.603,98,63,34,19,12,6,6,23,0.9520000000000001
2010,175,107,Marquette,6,64,BE,8,-19.6,16,-20.3,16,111,47,64,0.423,64,32,10,5,0,0,0,0,0.299,-1.6,209.0,-2.5,221.0,23.0,12.0,11.0,0.522,11.0,7.0,4.0,1.0,0.0,0.0,0.0,2.0,0.514,0.095,-0.6,19,-7.3,30,232,140,92,0.603,98,63,34,19,12,6,6,23,0.9520000000000001
2010,174,109,Maryland,4,32,ACC,2,2.6,7,3.3,5,166,103,63,0.62,64,49,34,11,6,2,1,0,0.7440000000000001,0.4,68.0,-0.3,144.0,16.0,8.0,8.0,0.5,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.209,0.027999999999999997,17.5,1,12.4,1,247,157,90,0.636,95,65,43,25,12,7,5,27,0.953
2010,173,115,Michigan St.,5,4,B10,6,-10.1,15,-1.8,11,136,72,64,0.529,64,38,20,7,5,2,0,0,0.506,8.0,3.0,9.6,2.0,47.0,32.0,15.0,0.681,15.0,13.0,9.0,5.0,4.0,1.0,0.0,4.0,0.867,0.342,1.5,10,4.5,5,250,146,104,0.584,104,76,39,16,10,5,0,20,0.924
2010,172,118,Minnesota,11,64,B10,6,15.3,2,15.7,1,122,58,64,0.475,64,32,16,6,4,0,0,0,0.11699999999999999,-1.5,205.0,-1.7,208.0,7.0,2.0,5.0,0.286,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09300000000000001,0.009000000000000001,1.5,10,4.5,5,250,146,104,0.584,104,76,39,16,10,5,0,20,0.924
2010,171,122,Missouri,10,32,B12,7,-8.5,14,-2.6,13,100,36,64,0.36,64,25,7,3,1,0,0,0,0.134,-2.9,229.0,-3.3,231.0,13.0,5.0,8.0,0.385,8.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.353,0.073,-11.3,31,-15.9,32,239,139,100,0.582,103,70,34,20,7,5,3,22,0.956
2010,170,123,Montana,14,64,BSky,9,-6.9,13,-2.3,12,72,8,64,0.111,64,8,0,0,0,0,0,0,0.005,-1.0,186.0,-0.9,183.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,-2.6,27,-2.2,27,15,0,15,0.0,15,0,0,0,0,0,0,0,0.0
2010,169,126,Morgan St.,15,64,MEAC,18,4.1,4,5.4,2,76,12,64,0.158,64,7,4,1,0,0,0,0,0.0,-0.2,133.0,-0.2,133.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,15,0.4,15,12,1,11,0.083,11,1,0,0,0,0,0,0,0.0
2010,168,128,Murray St.,13,32,OVC,22,-2.9,11,1.0,10,81,17,64,0.21,64,15,2,0,0,0,0,0,0.006,0.7,51.0,0.8,52.0,9.0,4.0,5.0,0.444,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.003,0.1,17,0.1,17,20,5,15,0.25,15,5,0,0,0,0,0,0,0.003
2010,167,131,New Mexico,3,32,MWC,20,6.6,3,4.3,3,185,122,63,0.659,64,56,38,19,5,3,1,0,0.794,-3.5,232.0,-4.4,237.0,7.0,2.0,5.0,0.286,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195,0.019,-12.5,32,-15.6,31,65,23,42,0.354,42,14,6,1,1,1,0,1,0.185
2010,166,132,New Mexico St.,12,64,WAC,32,4.0,5,2.6,6,99,35,64,0.354,64,26,8,1,0,0,0,0,0.045,-1.9,214.0,-2.0,214.0,10.0,1.0,9.0,0.1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,-4.0,29,-3.7,28,19,2,17,0.105,17,2,0,0,0,0,0,0,0.01
2010,165,142,North Texas,15,64,SB,26,4.1,4,5.4,2,76,12,64,0.158,64,7,4,1,0,0,0,0,0.0,0.5,59.0,0.6,58.0,3.0,1.0,2.0,0.333,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,1.8,8,1.4,10,20,5,15,0.25,15,4,1,0,0,0,0,0,0.002
2010,164,145,Northern Iowa,9,16,MVC,19,-1.3,10,2.6,8,106,42,64,0.396,64,31,5,4,2,0,0,0,0.12300000000000001,0.5,60.0,1.1,41.0,8.0,4.0,4.0,0.5,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.131,0.016,1.7,9,4.1,7,42,21,21,0.5,21,12,5,2,2,0,0,1,0.171
2010,163,149,Notre Dame,6,64,BE,8,-19.6,16,-20.3,16,111,47,64,0.423,64,32,10,5,0,0,0,0,0.299,-0.2,123.0,-1.0,185.0,19.0,10.0,9.0,0.526,9.0,6.0,2.0,2.0,0.0,0.0,0.0,1.0,0.38,0.065,-0.6,19,-7.3,30,232,140,92,0.603,98,63,34,19,12,6,6,23,0.9520000000000001
2010,162,150,Oakland,14,64,Sum,30,-6.9,13,-2.3,12,72,8,64,0.111,64,8,0,0,0,0,0,0,0.005,0.3,74.0,0.4,72.0,4.0,1.0,3.0,0.25,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,-1.0,20,-0.8,22,19,3,16,0.158,16,2,1,0,0,0,0,0,0.0
2010,161,151,Ohio,14,32,MAC,17,-6.9,13,-2.3,12,72,8,64,0.111,64,8,0,0,0,0,0,0,0.005,2.7,22.0,3.3,18.0,7.0,4.0,3.0,0.571,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.001,0.2,14,0.9,12,22,6,16,0.273,16,5,1,0,0,0,0,0,0.002
2010,160,152,Ohio St.,2,16,B10,6,-6.8,12,-9.9,15,202,139,63,0.688,64,57,41,26,11,3,1,64,0.9740000000000001,-4.1,237.0,-2.7,225.0,26.0,15.0,11.0,0.577,11.0,8.0,4.0,2.0,1.0,0.0,0.0,5.0,0.8590000000000001,0.43700000000000006,1.5,10,4.5,5,250,146,104,0.584,104,76,39,16,10,5,0,20,0.924
2010,159,154,Oklahoma St.,7,64,B12,7,3.2,6,2.6,7,123,60,63,0.488,64,39,12,4,3,1,1,0,0.217,-4.1,236.0,-4.2,236.0,9.0,2.0,7.0,0.222,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,0.027000000000000003,-11.3,31,-15.9,32,239,139,100,0.582,103,70,34,20,7,5,3,22,0.956
2010,158,155,Old Dominion,11,32,CAA,12,15.3,2,15.7,1,122,58,64,0.475,64,32,16,6,4,0,0,0,0.11699999999999999,-0.6,169.0,-0.4,161.0,4.0,1.0,3.0,0.25,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044000000000000004,0.004,0.2,16,0.1,16,25,7,18,0.28,18,4,1,1,1,0,0,0,0.011000000000000001
2010,157,162,Pittsburgh,3,32,BE,8,6.6,3,4.3,3,185,122,63,0.659,64,56,38,19,5,3,1,0,0.794,-3.5,233.0,-4.6,239.0,16.0,8.0,8.0,0.5,8.0,6.0,1.0,1.0,0.0,0.0,0.0,2.0,0.633,0.201,-0.6,19,-7.3,30,232,140,92,0.603,98,63,34,19,12,6,6,23,0.9520000000000001
2010,156,167,Purdue,4,16,B10,6,2.6,7,3.3,5,166,103,63,0.62,64,49,34,11,6,2,1,0,0.7440000000000001,-2.6,224.0,-2.7,224.0,35.0,21.0,14.0,0.6,14.0,10.0,7.0,2.0,1.0,1.0,0.0,3.0,0.857,0.32299999999999995,1.5,10,4.5,5,250,146,104,0.584,104,76,39,16,10,5,0,20,0.924
2010,155,170,Richmond,7,64,A10,1,3.2,6,2.6,7,123,60,63,0.488,64,39,12,4,3,1,1,0,0.217,1.2,35.0,1.1,36.0,6.0,3.0,3.0,0.5,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.044000000000000004,0.003,-1.5,24,-5.8,29,80,32,48,0.4,48,23,7,2,0,0,0,0,0.09
2010,154,171,Robert Morris,15,64,NEC,21,4.1,4,5.4,2,76,12,64,0.158,64,7,4,1,0,0,0,0,0.0,-0.2,126.0,-0.2,128.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,11,0.6,13,11,1,10,0.091,10,1,0,0,0,0,0,0,0.0
2010,153,175,Saint Mary's,10,16,WCC,33,-8.5,14,-2.6,13,100,36,64,0.36,64,25,7,3,1,0,0,0,0.134,-4.1,238.0,-2.8,227.0,14.0,5.0,9.0,0.357,9.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.33,0.059000000000000004,-2.8,28,0.1,19,70,40,30,0.571,30,20,11,5,2,2,0,6,0.71
2010,152,177,Sam Houston St.,14,64,Slnd,29,-6.9,13,-2.3,12,72,8,64,0.111,64,8,0,0,0,0,0,0,0.005,-0.2,128.0,-0.2,129.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.3,12,0.4,14,16,3,13,0.188,13,3,0,0,0,0,0,0,0.003
2010,151,179,San Diego St.,11,64,MWC,20,15.3,2,15.7,1,122,58,64,0.475,64,32,16,6,4,0,0,0,0.11699999999999999,0.8,45.0,1.1,39.0,24.0,13.0,11.0,0.542,11.0,6.0,4.0,1.0,1.0,1.0,0.0,1.0,0.473,0.10400000000000001,-12.5,32,-15.6,31,65,23,42,0.354,42,14,6,1,1,1,0,1,0.185
2010,150,182,Siena,13,64,MAAC,16,-2.9,11,1.0,10,81,17,64,0.21,64,15,2,0,0,0,0,0,0.006,0.5,61.0,0.9,46.0,5.0,2.0,3.0,0.4,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018000000000000002,0.0,1.8,7,2.2,9,20,5,15,0.25,15,3,1,1,0,0,0,0,0.0
2010,149,196,Syracuse,1,16,BE,8,18.5,1,-5.3,14,258,206,52,0.798,64,62,52,38,24,18,12,64,0.9990000000000001,5.6,6.0,4.7,10.0,31.0,21.0,10.0,0.677,10.0,9.0,7.0,3.0,2.0,0.0,0.0,2.0,0.698,0.20800000000000002,-0.6,19,-7.3,30,232,140,92,0.603,98,63,34,19,12,6,6,23,0.9520000000000001
2010,148,198,Temple,5,64,A10,1,-10.1,15,-1.8,11,136,72,64,0.529,64,38,20,7,5,2,0,0,0.506,-2.6,227.0,-3.6,234.0,9.0,2.0,7.0,0.222,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.013999999999999999,-1.5,24,-5.8,29,80,32,48,0.4,48,23,7,2,0,0,0,0,0.09
