YEAR,GAME_ID,TEAM_NO_A,TEAM_A,SEED_A,SCORE_A,TEAM_NO_B,TEAM_B,SEED_B,SCORE_B,TEAM_A_WIN,PROG_GAMES_A,PROG_W_A,PROG_L_A,PROG_WIN%_A,PROG_F4%_A,PROG_CHAMP%_A,SEED_GAMES_A,SEED_W_A,SEED_L_A,SEED_WIN%_A,SEED_CHAMP%_A,CONF_GAMES_A,CONF_W_A,CONF_L_A,CONF_WIN%_A,CONF_CHAMP%_A,ADJOE_A,PROG_GAMES_B,PROG_W_B,PROG_L_B,PROG_WIN%_B,PROG_F4%_B,PROG_CHAMP%_B,SEED_GAMES_B,SEED_W_B,SEED_L_B,SEED_WIN%_B,SEED_CHAMP%_B,CONF_GAMES_B,CONF_W_B,CONF_L_B,CONF_WIN%_B,CONF_CHAMP%_B,ADJOE_B,DIFF_SEED,DIFF_ADJOE,DIFF_PROG_GAMES,DIFF_PROG_W,DIFF_PROG_L,DIFF_PROG_WIN%,DIFF_PROG_F4%,DIFF_PROG_CHAMP%,DIFF_SEED_GAMES,DIFF_SEED_W,DIFF_SEED_L,DIFF_SEED_WIN%,DIFF_SEED_CHAMP%,DIFF_CONF_GAMES,DIFF_CONF_W,DIFF_CONF_L,DIFF_CONF_WIN%,DIFF_CONF_CHAMP%
2018,421,692,Seton Hall,8,79,718,Kansas,1,83,0,2.0,0.0,2.0,0.0,0.0,0.0,75.0,35.0,40.0,0.4666666666666667,0.0,165.0,97.0,68.0,0.5878787878787879,0.0422535211267605,116.335,36.0,27.0,9.0,0.75,0.2,0.1,168.0,135.0,33.0,0.8035714285714286,0.175,139.0,78.0,61.0,0.5611510791366906,0.0161290322580645,120.933,7,-4.598000000000013,-34.0,-27.0,-7.0,-0.75,-0.2,-0.1,-93,-100,7,-0.33690476190476193,-0.175,26.0,19.0,7.0,0.02672770874209729,0.026124488868696002
2018,422,729,Clemson,5,84,735,Auburn,4,53,1,4.0,0.0,4.0,0.0,0.0,0.0,77.0,37.0,40.0,0.4805194805194805,0.0,148.0,95.0,53.0,0.6418918918918919,0.0701754385964912,113.774,0.0,0.0,0.0,,,,107.0,67.0,40.0,0.6261682242990654,0.0,101.0,62.0,39.0,0.6138613861386139,0.025,118.196,1,-4.421999999999997,4.0,0.0,4.0,,,,-30,-30,0,-0.14564874377958487,0.0,47.0,33.0,14.0,0.028030505753278034,0.045175438596491195
2018,422,735,Auburn,4,53,729,Clemson,5,84,0,0.0,0.0,0.0,,,,107.0,67.0,40.0,0.6261682242990654,0.0,101.0,62.0,39.0,0.6138613861386139,0.025,118.196,4.0,0.0,4.0,0.0,0.0,0.0,77.0,37.0,40.0,0.4805194805194805,0.0,148.0,95.0,53.0,0.6418918918918919,0.0701754385964912,113.774,-1,4.421999999999997,-4.0,-0.0,-4.0,,,,30,30,0,0.14564874377958487,-0.0,-47.0,-33.0,-14.0,-0.028030505753278034,-0.045175438596491195
2018,423,688,Syracuse,11,55,709,Michigan St.,3,53,1,24.0,17.0,7.0,0.7083333333333334,0.2857142857142857,0.0,73.0,33.0,40.0,0.4520547945205479,0.0,148.0,95.0,53.0,0.6418918918918919,0.0701754385964912,107.705,33.0,23.0,10.0,0.696969696969697,0.3,0.0,113.0,74.0,39.0,0.6548672566371682,0.025,154.0,92.0,62.0,0.5974025974025974,0.0,119.983,8,-12.278000000000006,-9.0,-6.0,-3.0,0.011363636363636354,-0.01428571428571429,0.0,-40,-41,1,-0.20281246211662024,-0.025,-6.0,3.0,-9.0,0.044489294489294506,0.0701754385964912
2018,423,709,Michigan St.,3,53,688,Syracuse,11,55,0,33.0,23.0,10.0,0.696969696969697,0.3,0.0,113.0,74.0,39.0,0.6548672566371682,0.025,154.0,92.0,62.0,0.5974025974025974,0.0,119.983,24.0,17.0,7.0,0.7083333333333334,0.2857142857142857,0.0,73.0,33.0,40.0,0.4520547945205479,0.0,148.0,95.0,53.0,0.6418918918918919,0.0701754385964912,107.705,-8,12.278000000000006,9.0,6.0,3.0,-0.011363636363636354,0.01428571428571429,-0.0,40,41,-1,0.20281246211662024,0.025,6.0,-3.0,9.0,-0.044489294489294506,-0.0701754385964912
2018,424,694,Rhode Island,7,62,725,Duke,2,87,0,2.0,1.0,1.0,0.5,0.0,0.0,80.0,41.0,39.0,0.5125,0.025,64.0,28.0,36.0,0.4375,0.0,111.71,31.0,23.0,8.0,0.7419354838709677,0.2,0.2,129.0,90.0,39.0,0.6976744186046512,0.025,148.0,95.0,53.0,0.6418918918918919,0.0701754385964912,122.602,5,-10.89200000000001,-29.0,-22.0,-7.0,-0.24193548387096775,-0.2,-0.2,-49,-49,0,-0.18517441860465123,0.0,-84.0,-67.0,-17.0,-0.20439189189189189,-0.0701754385964912
2018,424,725,Duke,2,87,694,Rhode Island,7,62,1,31.0,23.0,8.0,0.7419354838709677,0.2,0.2,129.0,90.0,39.0,0.6976744186046512,0.025,148.0,95.0,53.0,0.6418918918918919,0.0701754385964912,122.602,2.0,1.0,1.0,0.5,0.0,0.0,80.0,41.0,39.0,0.5125,0.025,64.0,28.0,36.0,0.4375,0.0,111.71,-5,10.89200000000001,29.0,22.0,7.0,0.24193548387096775,0.2,0.2,49,49,0,0.18517441860465123,-0.0,84.0,67.0,17.0,0.20439189189189189,0.0701754385964912
2018,425,717,Kansas St.,9,61,716,Kentucky,5,58,1,13.0,6.0,7.0,0.4615384615384615,0.0,0.0,59.0,19.0,40.0,0.3220338983050847,0.0,139.0,78.0,61.0,0.5611510791366906,0.0161290322580645,112.178,33.0,26.0,7.0,0.7878787878787878,0.5,0.125,77.0,37.0,40.0,0.4805194805194805,0.0,101.0,62.0,39.0,0.6138613861386139,0.025,116.426,4,-4.248000000000005,-20.0,-20.0,0.0,-0.32634032634032634,-0.5,-0.125,-18,-18,0,-0.1584855822143958,0.0,38.0,16.0,22.0,-0.05271030700192325,-0.008870967741935503
2018,425,716,Kentucky,5,58,717,Kansas St.,9,61,0,33.0,26.0,7.0,0.7878787878787878,0.5,0.125,77.0,37.0,40.0,0.4805194805194805,0.0,101.0,62.0,39.0,0.6138613861386139,0.025,116.426,13.0,6.0,7.0,0.4615384615384615,0.0,0.0,59.0,19.0,40.0,0.3220338983050847,0.0,139.0,78.0,61.0,0.5611510791366906,0.0161290322580645,112.178,-4,4.248000000000005,20.0,20.0,-0.0,0.32634032634032634,0.5,0.125,18,18,0,0.1584855822143958,-0.0,-38.0,-16.0,-22.0,0.05271030700192325,0.008870967741935503
2018,426,713,Loyola Chicago,11,69,705,Nevada,7,68,1,0.0,0.0,0.0,,,,73.0,33.0,40.0,0.4520547945205479,0.0,29.0,15.0,14.0,0.5172413793103449,0.0,111.331,1.0,0.0,1.0,0.0,0.0,0.0,80.0,41.0,39.0,0.5125,0.025,38.0,13.0,25.0,0.3421052631578947,0.0,119.901,4,-8.569999999999993,-1.0,0.0,-1.0,,,,-7,-8,1,-0.060445205479452035,-0.025,-9.0,2.0,-11.0,0.17513611615245017,0.0
2018,426,705,Nevada,7,68,713,Loyola Chicago,11,69,0,1.0,0.0,1.0,0.0,0.0,0.0,80.0,41.0,39.0,0.5125,0.025,38.0,13.0,25.0,0.3421052631578947,0.0,119.901,0.0,0.0,0.0,,,,73.0,33.0,40.0,0.4520547945205479,0.0,29.0,15.0,14.0,0.5172413793103449,0.0,111.331,-4,8.569999999999993,1.0,-0.0,1.0,,,,7,8,-1,0.060445205479452035,0.025,9.0,-2.0,11.0,-0.17513611615245017,-0.0
2018,427,723,Florida St.,9,75,721,Gonzaga,4,60,1,9.0,4.0,5.0,0.4444444444444444,0.0,0.0,59.0,19.0,40.0,0.3220338983050847,0.0,148.0,95.0,53.0,0.6418918918918919,0.0701754385964912,115.822,27.0,17.0,10.0,0.6296296296296297,0.1,0.0,107.0,67.0,40.0,0.6261682242990654,0.0,39.0,21.0,18.0,0.5384615384615384,0.0,119.824,5,-4.001999999999995,-18.0,-13.0,-5.0,-0.18518518518518523,-0.1,0.0,-48,-48,0,-0.30413432599398066,0.0,109.0,74.0,35.0,0.10343035343035345,0.0701754385964912
2018,427,721,Gonzaga,4,60,723,Florida St.,9,75,0,27.0,17.0,10.0,0.6296296296296297,0.1,0.0,107.0,67.0,40.0,0.6261682242990654,0.0,39.0,21.0,18.0,0.5384615384615384,0.0,119.824,9.0,4.0,5.0,0.4444444444444444,0.0,0.0,59.0,19.0,40.0,0.3220338983050847,0.0,148.0,95.0,53.0,0.6418918918918919,0.0701754385964912,115.822,-5,4.001999999999995,18.0,13.0,5.0,0.18518518518518523,0.1,-0.0,48,48,0,0.30413432599398066,-0.0,-109.0,-74.0,-35.0,-0.10343035343035345,-0.0701754385964912
2018,428,710,Michigan,3,99,684,Texas A&M,7,72,1,19.0,12.0,7.0,0.631578947368421,0.1428571428571428,0.0,113.0,74.0,39.0,0.6548672566371682,0.025,154.0,92.0,62.0,0.5974025974025974,0.0,115.9,10.0,5.0,5.0,0.5,0.0,0.0,80.0,41.0,39.0,0.5125,0.025,101.0,62.0,39.0,0.6138613861386139,0.025,111.204,-4,4.696000000000012,9.0,7.0,2.0,0.13157894736842102,0.1428571428571428,0.0,33,33,0,0.1423672566371682,0.0,53.0,30.0,23.0,-0.016458788736016472,-0.025
2018,428,684,Texas A&M,7,72,710,Michigan,3,99,0,10.0,5.0,5.0,0.5,0.0,0.0,80.0,41.0,39.0,0.5125,0.025,101.0,62.0,39.0,0.6138613861386139,0.025,111.204,19.0,12.0,7.0,0.631578947368421,0.1428571428571428,0.0,113.0,74.0,39.0,0.6548672566371682,0.025,154.0,92.0,62.0,0.5974025974025974,0.0,115.9,4,-4.696000000000012,-9.0,-7.0,-2.0,-0.13157894736842102,-0.1428571428571428,-0.0,-33,-33,0,-0.1423672566371682,-0.0,-53.0,-30.0,-23.0,0.016458788736016472,0.025
2018,429,678,Villanova,1,90,675,West Virginia,5,78,1,24.0,16.0,8.0,0.6666666666666666,0.2222222222222222,0.1111111111111111,168.0,135.0,33.0,0.8035714285714286,0.175,165.0,97.0,68.0,0.5878787878787879,0.0422535211267605,127.384,19.0,11.0,8.0,0.5789473684210527,0.125,0.0,77.0,37.0,40.0,0.4805194805194805,0.0,139.0,78.0,61.0,0.5611510791366906,0.0161290322580645,119.151,-4,8.233000000000004,5.0,5.0,0.0,0.08771929824561397,0.09722222222222221,0.1111111111111111,91,98,-7,0.3230519480519481,0.175,26.0,19.0,7.0,0.02672770874209729,0.026124488868696002
2018,429,675,West Virginia,5,78,678,Villanova,1,90,0,19.0,11.0,8.0,0.5789473684210527,0.125,0.0,77.0,37.0,40.0,0.4805194805194805,0.0,139.0,78.0,61.0,0.5611510791366906,0.0161290322580645,119.151,24.0,16.0,8.0,0.6666666666666666,0.2222222222222222,0.1111111111111111,168.0,135.0,33.0,0.8035714285714286,0.175,165.0,97.0,68.0,0.5878787878787879,0.0422535211267605,127.384,4,-8.233000000000004,-5.0,-5.0,-0.0,-0.08771929824561397,-0.09722222222222221,-0.1111111111111111,-91,-98,7,-0.3230519480519481,-0.175,-26.0,-19.0,-7.0,-0.02672770874209729,-0.026124488868696002
2018,430,682,Texas Tech,3,78,696,Purdue,2,65,1,1.0,0.0,1.0,0.0,0.0,0.0,113.0,74.0,39.0,0.6548672566371682,0.025,139.0,78.0,61.0,0.5611510791366906,0.0161290322580645,114.03,17.0,9.0,8.0,0.5294117647058824,0.0,0.0,129.0,90.0,39.0,0.6976744186046512,0.025,154.0,92.0,62.0,0.5974025974025974,0.0,123.248,1,-9.218000000000004,-16.0,-9.0,-7.0,-0.5294117647058824,0.0,0.0,-16,-16,0,-0.04280716196748302,0.0,-15.0,-14.0,-1.0,-0.03625151826590678,0.0161290322580645
2018,430,696,Purdue,2,65,682,Texas Tech,3,78,0,17.0,9.0,8.0,0.5294117647058824,0.0,0.0,129.0,90.0,39.0,0.6976744186046512,0.025,154.0,92.0,62.0,0.5974025974025974,0.0,123.248,1.0,0.0,1.0,0.0,0.0,0.0,113.0,74.0,39.0,0.6548672566371682,0.025,139.0,78.0,61.0,0.5611510791366906,0.0161290322580645,114.03,-1,9.218000000000004,16.0,9.0,7.0,0.5294117647058824,-0.0,-0.0,16,16,0,0.04280716196748302,-0.0,15.0,14.0,1.0,0.03625151826590678,-0.0161290322580645
2018,431,718,Kansas,1,80,729,Clemson,5,76,1,36.0,27.0,9.0,0.75,0.2,0.1,168.0,135.0,33.0,0.8035714285714286,0.175,139.0,78.0,61.0,0.5611510791366906,0.0161290322580645,120.933,4.0,0.0,4.0,0.0,0.0,0.0,77.0,37.0,40.0,0.4805194805194805,0.0,148.0,95.0,53.0,0.6418918918918919,0.0701754385964912,113.774,-4,7.159000000000006,32.0,27.0,5.0,0.75,0.2,0.1,91,98,-7,0.3230519480519481,0.175,-9.0,-17.0,8.0,-0.08074081275520129,-0.054046406338426695
2018,431,729,Clemson,5,76,718,Kansas,1,80,0,4.0,0.0,4.0,0.0,0.0,0.0,77.0,37.0,40.0,0.4805194805194805,0.0,148.0,95.0,53.0,0.6418918918918919,0.0701754385964912,113.774,36.0,27.0,9.0,0.75,0.2,0.1,168.0,135.0,33.0,0.8035714285714286,0.175,139.0,78.0,61.0,0.5611510791366906,0.0161290322580645,120.933,4,-7.159000000000006,-32.0,-27.0,-5.0,-0.75,-0.2,-0.1,-91,-98,7,-0.3230519480519481,-0.175,9.0,17.0,-8.0,0.08074081275520129,0.054046406338426695
2018,432,688,Syracuse,11,65,725,Duke,2,69,0,24.0,17.0,7.0,0.7083333333333334,0.2857142857142857,0.0,73.0,33.0,40.0,0.4520547945205479,0.0,148.0,95.0,53.0,0.6418918918918919,0.0701754385964912,107.705,31.0,23.0,8.0,0.7419354838709677,0.2,0.2,129.0,90.0,39.0,0.6976744186046512,0.025,148.0,95.0,53.0,0.6418918918918919,0.0701754385964912,122.602,9,-14.897000000000006,-7.0,-6.0,-1.0,-0.03360215053763438,0.08571428571428569,-0.2,-56,-57,1,-0.24561962408410326,-0.025,0.0,0.0,0.0,0.0,0.0
2018,432,725,Duke,2,69,688,Syracuse,11,65,1,31.0,23.0,8.0,0.7419354838709677,0.2,0.2,129.0,90.0,39.0,0.6976744186046512,0.025,148.0,95.0,53.0,0.6418918918918919,0.0701754385964912,122.602,24.0,17.0,7.0,0.7083333333333334,0.2857142857142857,0.0,73.0,33.0,40.0,0.4520547945205479,0.0,148.0,95.0,53.0,0.6418918918918919,0.0701754385964912,107.705,-9,14.897000000000006,7.0,6.0,1.0,0.03360215053763438,-0.08571428571428569,0.2,56,57,-1,0.24561962408410326,0.025,-0.0,-0.0,-0.0,-0.0,-0.0
2018,433,717,Kansas St.,9,62,713,Loyola Chicago,11,78,0,13.0,6.0,7.0,0.4615384615384615,0.0,0.0,59.0,19.0,40.0,0.3220338983050847,0.0,139.0,78.0,61.0,0.5611510791366906,0.0161290322580645,112.178,0.0,0.0,0.0,,,,73.0,33.0,40.0,0.4520547945205479,0.0,29.0,15.0,14.0,0.5172413793103449,0.0,111.331,-2,0.8469999999999942,13.0,6.0,7.0,,,,-14,-14,0,-0.1300208962154632,0.0,110.0,63.0,47.0,0.04390969982634574,0.0161290322580645
2018,433,713,Loyola Chicago,11,78,717,Kansas St.,9,62,1,0.0,0.0,0.0,,,,73.0,33.0,40.0,0.4520547945205479,0.0,29.0,15.0,14.0,0.5172413793103449,0.0,111.331,13.0,6.0,7.0,0.4615384615384615,0.0,0.0,59.0,19.0,40.0,0.3220338983050847,0.0,139.0,78.0,61.0,0.5611510791366906,0.0161290322580645,112.178,2,-0.8469999999999942,-13.0,-6.0,-7.0,,,,14,14,0,0.1300208962154632,-0.0,-110.0,-63.0,-47.0,-0.04390969982634574,-0.0161290322580645
2018,434,723,Florida St.,9,54,710,Michigan,3,58,0,9.0,4.0,5.0,0.4444444444444444,0.0,0.0,59.0,19.0,40.0,0.3220338983050847,0.0,148.0,95.0,53.0,0.6418918918918919,0.0701754385964912,115.822,19.0,12.0,7.0,0.631578947368421,0.1428571428571428,0.0,113.0,74.0,39.0,0.6548672566371682,0.025,154.0,92.0,62.0,0.5974025974025974,0.0,115.9,6,-0.07800000000000296,-10.0,-8.0,-2.0,-0.1871345029239766,-0.1428571428571428,0.0,-54,-55,1,-0.33283335833208344,-0.025,-6.0,3.0,-9.0,0.044489294489294506,0.0701754385964912
2018,434,710,Michigan,3,58,723,Florida St.,9,54,1,19.0,12.0,7.0,0.631578947368421,0.1428571428571428,0.0,113.0,74.0,39.0,0.6548672566371682,0.025,154.0,92.0,62.0,0.5974025974025974,0.0,115.9,9.0,4.0,5.0,0.4444444444444444,0.0,0.0,59.0,19.0,40.0,0.3220338983050847,0.0,148.0,95.0,53.0,0.6418918918918919,0.0701754385964912,115.822,-6,0.07800000000000296,10.0,8.0,2.0,0.1871345029239766,0.1428571428571428,-0.0,54,55,-1,0.33283335833208344,0.025,6.0,-3.0,9.0,-0.044489294489294506,-0.0701754385964912
2018,435,678,Villanova,1,71,682,Texas Tech,3,59,1,24.0,16.0,8.0,0.6666666666666666,0.2222222222222222,0.1111111111111111,168.0,135.0,33.0,0.8035714285714286,0.175,165.0,97.0,68.0,0.5878787878787879,0.0422535211267605,127.384,1.0,0.0,1.0,0.0,0.0,0.0,113.0,74.0,39.0,0.6548672566371682,0.025,139.0,78.0,61.0,0.5611510791366906,0.0161290322580645,114.03,-2,13.354,23.0,16.0,7.0,0.6666666666666666,0.2222222222222222,0.1111111111111111,55,61,-6,0.14870417193426044,0.15,26.0,19.0,7.0,0.02672770874209729,0.026124488868696002
2018,435,682,Texas Tech,3,59,678,Villanova,1,71,0,1.0,0.0,1.0,0.0,0.0,0.0,113.0,74.0,39.0,0.6548672566371682,0.025,139.0,78.0,61.0,0.5611510791366906,0.0161290322580645,114.03,24.0,16.0,8.0,0.6666666666666666,0.2222222222222222,0.1111111111111111,168.0,135.0,33.0,0.8035714285714286,0.175,165.0,97.0,68.0,0.5878787878787879,0.0422535211267605,127.384,2,-13.354,-23.0,-16.0,-7.0,-0.6666666666666666,-0.2222222222222222,-0.1111111111111111,-55,-61,6,-0.14870417193426044,-0.15,-26.0,-19.0,-7.0,-0.02672770874209729,-0.026124488868696002
2018,436,718,Kansas,1,85,725,Duke,2,81,1,36.0,27.0,9.0,0.75,0.2,0.1,168.0,135.0,33.0,0.8035714285714286,0.175,139.0,78.0,61.0,0.5611510791366906,0.0161290322580645,120.933,31.0,23.0,8.0,0.7419354838709677,0.2,0.2,129.0,90.0,39.0,0.6976744186046512,0.025,148.0,95.0,53.0,0.6418918918918919,0.0701754385964912,122.602,-1,-1.668999999999997,5.0,4.0,1.0,0.008064516129032251,0.0,-0.1,39,45,-6,0.10589700996677742,0.15,-9.0,-17.0,8.0,-0.08074081275520129,-0.054046406338426695
2018,436,725,Duke,2,81,718,Kansas,1,85,0,31.0,23.0,8.0,0.7419354838709677,0.2,0.2,129.0,90.0,39.0,0.6976744186046512,0.025,148.0,95.0,53.0,0.6418918918918919,0.0701754385964912,122.602,36.0,27.0,9.0,0.75,0.2,0.1,168.0,135.0,33.0,0.8035714285714286,0.175,139.0,78.0,61.0,0.5611510791366906,0.0161290322580645,120.933,1,1.668999999999997,-5.0,-4.0,-1.0,-0.008064516129032251,-0.0,0.1,-39,-45,6,-0.10589700996677742,-0.15,9.0,17.0,-8.0,0.08074081275520129,0.054046406338426695
2018,437,713,Loyola Chicago,11,57,710,Michigan,3,69,0,0.0,0.0,0.0,,,,73.0,33.0,40.0,0.4520547945205479,0.0,29.0,15.0,14.0,0.5172413793103449,0.0,111.331,19.0,12.0,7.0,0.631578947368421,0.1428571428571428,0.0,113.0,74.0,39.0,0.6548672566371682,0.025,154.0,92.0,62.0,0.5974025974025974,0.0,115.9,8,-4.569000000000003,-19.0,-12.0,-7.0,,,,-40,-41,1,-0.20281246211662024,-0.025,-125.0,-77.0,-48.0,-0.08016121809225252,0.0
2018,437,710,Michigan,3,69,713,Loyola Chicago,11,57,1,19.0,12.0,7.0,0.631578947368421,0.1428571428571428,0.0,113.0,74.0,39.0,0.6548672566371682,0.025,154.0,92.0,62.0,0.5974025974025974,0.0,115.9,0.0,0.0,0.0,,,,73.0,33.0,40.0,0.4520547945205479,0.0,29.0,15.0,14.0,0.5172413793103449,0.0,111.331,-8,4.569000000000003,19.0,12.0,7.0,,,,40,41,-1,0.20281246211662024,0.025,125.0,77.0,48.0,0.08016121809225252,-0.0
2018,438,678,Villanova,1,95,718,Kansas,1,79,1,24.0,16.0,8.0,0.6666666666666666,0.2222222222222222,0.1111111111111111,168.0,135.0,33.0,0.8035714285714286,0.175,165.0,97.0,68.0,0.5878787878787879,0.0422535211267605,127.384,36.0,27.0,9.0,0.75,0.2,0.1,168.0,135.0,33.0,0.8035714285714286,0.175,139.0,78.0,61.0,0.5611510791366906,0.0161290322580645,120.933,0,6.450999999999993,-12.0,-11.0,-1.0,-0.08333333333333337,0.0222222222222222,0.0111111111111111,0,0,0,0.0,0.0,26.0,19.0,7.0,0.02672770874209729,0.026124488868696002
2018,438,718,Kansas,1,79,678,Villanova,1,95,0,36.0,27.0,9.0,0.75,0.2,0.1,168.0,135.0,33.0,0.8035714285714286,0.175,139.0,78.0,61.0,0.5611510791366906,0.0161290322580645,120.933,24.0,16.0,8.0,0.6666666666666666,0.2222222222222222,0.1111111111111111,168.0,135.0,33.0,0.8035714285714286,0.175,165.0,97.0,68.0,0.5878787878787879,0.0422535211267605,127.384,0,-6.450999999999993,12.0,11.0,1.0,0.08333333333333337,-0.0222222222222222,-0.0111111111111111,0,0,0,-0.0,-0.0,-26.0,-19.0,-7.0,-0.02672770874209729,-0.026124488868696002
2018,439,710,Michigan,3,62,678,Villanova,1,79,0,19.0,12.0,7.0,0.631578947368421,0.1428571428571428,0.0,113.0,74.0,39.0,0.6548672566371682,0.025,154.0,92.0,62.0,0.5974025974025974,0.0,115.9,24.0,16.0,8.0,0.6666666666666666,0.2222222222222222,0.1111111111111111,168.0,135.0,33.0,0.8035714285714286,0.175,165.0,97.0,68.0,0.5878787878787879,0.0422535211267605,127.384,2,-11.483999999999995,-5.0,-4.0,-1.0,-0.03508771929824561,-0.07936507936507942,-0.1111111111111111,-55,-61,6,-0.14870417193426044,-0.15,-11.0,-5.0,-6.0,0.00952380952380949,-0.0422535211267605
2018,439,678,Villanova,1,79,710,Michigan,3,62,1,24.0,16.0,8.0,0.6666666666666666,0.2222222222222222,0.1111111111111111,168.0,135.0,33.0,0.8035714285714286,0.175,165.0,97.0,68.0,0.5878787878787879,0.0422535211267605,127.384,19.0,12.0,7.0,0.631578947368421,0.1428571428571428,0.0,113.0,74.0,39.0,0.6548672566371682,0.025,154.0,92.0,62.0,0.5974025974025974,0.0,115.9,-2,11.483999999999995,5.0,4.0,1.0,0.03508771929824561,0.07936507936507942,0.1111111111111111,55,61,-6,0.14870417193426044,0.15,11.0,5.0,6.0,-0.00952380952380949,0.0422535211267605
2019,314,798,Duke,1,85,768,North Dakota St.,16,62,1,35.0,26.0,9.0,0.7428571428571429,0.1818181818181818,0.1818181818181818,182.0,146.0,36.0,0.8021978021978022,0.1818181818181818,168.0,106.0,62.0,0.6309523809523809,0.0606060606060606,120.084,4.0,1.0,3.0,0.25,0.0,0.0,45.0,1.0,44.0,0.0222222222222222,0.0,12.0,1.0,11.0,0.0833333333333333,0.0,106.552,-15,13.531999999999996,31.0,25.0,6.0,0.4928571428571429,0.1818181818181818,0.1818181818181818,137,145,-8,0.7799755799755801,0.1818181818181818,156.0,105.0,51.0,0.5476190476190477,0.0606060606060606
2019,314,768,North Dakota St.,16,62,798,Duke,1,85,0,4.0,1.0,3.0,0.25,0.0,0.0,45.0,1.0,44.0,0.0222222222222222,0.0,12.0,1.0,11.0,0.0833333333333333,0.0,106.552,35.0,26.0,9.0,0.7428571428571429,0.1818181818181818,0.1818181818181818,182.0,146.0,36.0,0.8021978021978022,0.1818181818181818,168.0,106.0,62.0,0.6309523809523809,0.0606060606060606,120.084,15,-13.531999999999996,-31.0,-25.0,-6.0,-0.4928571428571429,-0.1818181818181818,-0.1818181818181818,-137,-145,8,-0.7799755799755801,-0.1818181818181818,-156.0,-105.0,-51.0,-0.5476190476190477,-0.0606060606060606
2019,315,748,VCU,8,58,750,UCF,9,73,0,15.0,7.0,8.0,0.4666666666666667,0.125,0.0,80.0,36.0,44.0,0.45,0.0,68.0,29.0,39.0,0.4264705882352941,0.0,104.312,0.0,0.0,0.0,,,,70.0,26.0,44.0,0.3714285714285714,0.0,27.0,14.0,13.0,0.5185185185185185,0.0714285714285714,110.31,-1,-5.998000000000005,15.0,7.0,8.0,,,,10,10,0,0.07857142857142863,0.0,41.0,15.0,26.0,-0.09204793028322439,-0.0714285714285714
2019,315,750,UCF,9,73,748,VCU,8,58,1,0.0,0.0,0.0,,,,70.0,26.0,44.0,0.3714285714285714,0.0,27.0,14.0,13.0,0.5185185185185185,0.0714285714285714,110.31,15.0,7.0,8.0,0.4666666666666667,0.125,0.0,80.0,36.0,44.0,0.45,0.0,68.0,29.0,39.0,0.4264705882352941,0.0,104.312,1,5.998000000000005,-15.0,-7.0,-8.0,,,,-10,-10,0,-0.07857142857142863,-0.0,-41.0,-15.0,-26.0,0.09204793028322439,0.0714285714285714
2019,316,775,Mississippi St.,5,76,784,Liberty,12,80,0,3.0,1.0,2.0,0.3333333333333333,0.0,0.0,88.0,44.0,44.0,0.5,0.0,117.0,70.0,47.0,0.5982905982905983,0.0208333333333333,117.395,0.0,0.0,0.0,,,,68.0,24.0,44.0,0.3529411764705882,0.0,9.0,0.0,9.0,0.0,0.0,110.565,-7,6.829999999999998,3.0,1.0,2.0,,,,20,20,0,0.1470588235294118,0.0,108.0,70.0,38.0,0.5982905982905983,0.0208333333333333
2019,316,784,Liberty,12,80,775,Mississippi St.,5,76,1,0.0,0.0,0.0,,,,68.0,24.0,44.0,0.3529411764705882,0.0,9.0,0.0,9.0,0.0,0.0,110.565,3.0,1.0,2.0,0.3333333333333333,0.0,0.0,88.0,44.0,44.0,0.5,0.0,117.0,70.0,47.0,0.5982905982905983,0.0208333333333333,117.395,7,-6.829999999999998,-3.0,-1.0,-2.0,,,,-20,-20,0,-0.1470588235294118,-0.0,-108.0,-70.0,-38.0,-0.5982905982905983,-0.0208333333333333
2019,317,744,Virginia Tech,4,66,759,Saint Louis,13,52,1,2.0,0.0,2.0,0.0,0.0,0.0,114.0,70.0,44.0,0.6140350877192983,0.0,168.0,106.0,62.0,0.6309523809523809,0.0606060606060606,118.433,6.0,3.0,3.0,0.5,0.0,0.0,56.0,12.0,44.0,0.2142857142857142,0.0,68.0,29.0,39.0,0.4264705882352941,0.0,102.575,-9,15.858000000000004,-4.0,-3.0,-1.0,-0.5,0.0,0.0,58,58,0,0.3997493734335841,0.0,100.0,77.0,23.0,0.20448179271708683,0.0606060606060606
2019,317,759,Saint Louis,13,52,744,Virginia Tech,4,66,0,6.0,3.0,3.0,0.5,0.0,0.0,56.0,12.0,44.0,0.2142857142857142,0.0,68.0,29.0,39.0,0.4264705882352941,0.0,102.575,2.0,0.0,2.0,0.0,0.0,0.0,114.0,70.0,44.0,0.6140350877192983,0.0,168.0,106.0,62.0,0.6309523809523809,0.0606060606060606,118.433,9,-15.858000000000004,4.0,3.0,1.0,0.5,-0.0,-0.0,-58,-58,0,-0.3997493734335841,-0.0,-100.0,-77.0,-23.0,-0.20448179271708683,-0.0606060606060606
